7.790960000000000107e-01,3.690718000000000387e+00,2.776317000000000146e+00,2.219942000000000082e+00,1.857557000000000125e+00,1.608564000000000105e+00,1.430132999999999877e+00,1.297729999999999828e+00,1.196555999999999953e+00,1.117376000000000147e+00,1.054079999999999906e+00,1.002604000000000051e+00,9.600689999999999502e-01,9.244600000000000595e-01,8.942949999999999511e-01,8.684630000000000960e-01,8.461400000000001143e-01,8.266879999999999784e-01,8.096069999999999656e-01,7.945059999999999345e-01,7.810850000000000293e-01
5.002793000000000490e+00,3.563857999999999748e+00,2.727306000000000008e+00,2.203033000000000019e+00,1.854781000000000013e+00,1.612044000000000032e+00,1.436287000000000091e+00,1.304883000000000237e+00,1.203875000000000028e+00,1.124436000000000213e+00,1.060738999999999876e+00,1.008777999999999953e+00,9.657540000000000013e-01,9.296630000000000171e-01,8.990539999999999088e-01,8.728079999999999172e-01,8.501110000000000610e-01,8.303279999999999550e-01,8.129440000000000000e-01,7.975709999999999189e-01,7.838939999999999797e-01
4.823163000000000089e+00,3.504103999999999886e+00,2.712708000000000119e+00,2.206293999999999755e+00,1.864809999999999857e+00,1.624456000000000122e+00,1.449052000000000007e+00,1.316997999999999891e+00,1.215108999999999995e+00,1.134703999999999935e+00,1.070046999999999970e+00,1.017190999999999956e+00,9.733509999999999662e-01,9.365409999999999568e-01,9.052729999999999944e-01,8.784599999999999076e-01,8.552499999999999547e-01,8.350040000000000795e-01,8.172109999999999097e-01,8.014790000000000525e-01,7.874729999999999785e-01
4.740146000000000193e+00,3.489958000000000116e+00,2.723055999999999699e+00,2.224835999999999814e+00,1.885245000000000060e+00,1.644142999999999910e+00,1.467173000000000060e+00,1.333407000000000009e+00,1.229781999999999931e+00,1.147796000000000038e+00,1.081728000000000023e+00,1.027627000000000068e+00,9.827069999999999972e-01,9.449480000000000102e-01,9.128519999999999968e-01,8.853090000000001236e-01,8.614600000000001145e-01,8.406470000000001441e-01,8.223650000000000126e-01,8.061859999999999582e-01,7.917909999999999116e-01
4.720247999999999777e+00,3.508024999999999949e+00,2.752105000000000246e+00,2.255386999999999809e+00,1.913872999999999935e+00,1.669891999999999932e+00,1.490022999999999875e+00,1.353502999999999901e+00,1.247475999999999807e+00,1.163406000000000162e+00,1.095546000000000131e+00,1.039906999999999915e+00,9.936650000000000205e-01,9.547559999999999381e-01,9.216779999999999973e-01,8.932780000000000165e-01,8.686719999999999997e-01,8.472080000000000721e-01,8.283420000000000227e-01,8.116550000000000153e-01,7.968119999999999647e-01
4.743840999999999752e+00,3.549386000000000152e+00,2.795341999999999771e+00,2.295325000000000060e+00,1.949187999999999921e+00,1.700806999999999736e+00,1.516833000000000098e+00,1.376825999999999883e+00,1.267850000000000144e+00,1.181272000000000100e+00,1.111296000000000062e+00,1.053860000000000019e+00,1.006092999999999904e+00,9.658780000000000143e-01,9.316699999999999982e-01,9.022819999999999174e-01,8.768350000000000311e-01,8.546320000000000583e-01,8.351079999999999615e-01,8.178440000000000154e-01,8.024869999999999504e-01
4.798106999999999900e+00,3.608093999999999912e+00,2.849593999999999738e+00,2.342813000000000034e+00,1.990213000000000232e+00,1.735972000000000071e+00,1.547076000000000118e+00,1.402984000000000009e+00,1.290591000000000044e+00,1.201160000000000228e+00,1.128797000000000050e+00,1.069350999999999940e+00,1.019867000000000079e+00,9.782029999999999337e-01,9.427440000000000264e-01,9.122710000000000541e-01,8.858850000000000335e-01,8.628579999999999028e-01,8.426150000000000029e-01,8.247179999999998401e-01,8.087940000000000129e-01
4.874378000000000100e+00,3.680005000000000415e+00,2.912500999999999785e+00,2.396584999999999965e+00,2.035789000000000293e+00,1.774828000000000072e+00,1.580367000000000077e+00,1.431640000000000024e+00,1.315452999999999983e+00,1.222887000000000057e+00,1.147900999999999838e+00,1.086243000000000070e+00,1.034907000000000021e+00,9.916460000000000274e-01,9.548200000000000021e-01,9.231779999999999431e-01,8.957740000000000702e-01,8.718440000000000634e-01,8.508240000000001357e-01,8.322289999999998855e-01,8.156959999999999766e-01
4.967057000000000500e+00,3.761948999999999543e+00,2.982288999999999746e+00,2.455383000000000315e+00,2.085410999999999682e+00,1.816875000000000018e+00,1.616249000000000047e+00,1.462536999999999976e+00,1.342232000000000092e+00,1.246273999999999882e+00,1.168454000000000104e+00,1.104445000000000121e+00,1.051099999999999923e+00,1.006131000000000109e+00,9.678459999999999841e-01,9.349490000000000300e-01,9.064450000000000562e-01,8.815610000000000390e-01,8.597000000000000197e-01,8.403620000000000534e-01,8.231680000000000108e-01
5.071968000000000032e+00,3.851884000000000086e+00,3.057757000000000058e+00,2.518391000000000268e+00,2.138348000000000138e+00,1.861633000000000093e+00,1.654390999999999945e+00,1.495379000000000014e+00,1.370719000000000021e+00,1.271163999999999961e+00,1.190360999999999780e+00,1.123836000000000057e+00,1.068367999999999984e+00,1.021588999999999858e+00,9.817630000000000523e-01,9.475169999999999426e-01,9.178559999999998942e-01,8.919599999999999751e-01,8.691949999999999399e-01,8.490739999999999954e-01,8.311919999999999309e-01
5.186163000000000523e+00,3.947928000000000104e+00,3.137583000000000233e+00,2.585014000000000145e+00,2.194205999999999879e+00,1.908860999999999919e+00,1.694686000000000137e+00,1.529994999999999994e+00,1.400765000000000038e+00,1.297435000000000116e+00,1.213490999999999875e+00,1.144324999999999815e+00,1.086641999999999886e+00,1.037962000000000051e+00,9.965080000000000604e-01,9.608550000000000146e-01,9.299560000000000048e-01,9.029960000000000209e-01,8.793029999999999458e-01,8.583520000000000039e-01,8.397239999999999149e-01
